resena_id,destino_id,visitante_id,calificacion,comentario,fecha_resena
2760,8,1955,4,Demasiado turístico,2024-12-13
2761,6,3955,5,No volvería,2024-01-20
2762,17,2670,2,No volvería,2024-09-28
2763,19,2350,1,Recomendado,2023-11-07
2764,1,3720,2,Demasiado turístico,2024-06-11
2765,15,2575,4,Perfecto para familias,2023-10-01
2766,13,3224,3,Recomendado,2024-04-26
2767,3,3573,5,Asequible y hermoso,2024-03-26
2768,2,4000,2,Asequible y hermoso,2024-06-15
2769,3,2059,3,Asequible y hermoso,2024-06-14
2770,9,2958,4,"Buen lugar, pero caro",2024-06-08
2771,16,3553,4,Demasiado turístico,2023-01-17
2772,13,1849,4,Demasiado turístico,2024-12-18
2773,19,1963,4,No volvería,2023-01-30
2774,18,2826,5,Asequible y hermoso,2024-04-14
2775,12,3520,5,No volvería,2023-10-31
2776,12,3571,2,No volvería,2024-07-08
2777,1,3928,4,Asequible y hermoso,2023-04-03
2778,20,3322,5,Servicio excelente,2024-07-31
2779,8,3102,3,Demasiado turístico,2024-09-22
2780,17,1888,5,"Buen lugar, pero caro",2024-08-06
2781,20,1745,5,Asequible y hermoso,2023-06-11
2782,7,3325,2,Perfecto para familias,2023-11-24
2783,9,3931,5,Asequible y hermoso,2024-12-30
2784,17,2442,3,Cultura fascinante,2023-09-11
2785,10,3680,4,Cultura fascinante,2024-03-15
2786,4,2249,1,Recomendado,2024-07-24
2787,7,3618,2,Servicio excelente,2024-06-27
2788,7,1176,3,Asequible y hermoso,2023-04-30
2789,8,1566,2,Demasiado turístico,2024-05-28
2790,8,3819,4,Servicio excelente,2024-09-21
2791,16,2688,5,Demasiado turístico,2024-07-02
2792,12,2409,5,Servicio excelente,2023-04-07
2793,15,1262,3,Increíble experiencia,2024-01-05
2794,8,1531,4,Increíble experiencia,2024-02-21
2795,9,2878,1,Recomendado,2023-09-14
2796,3,2395,1,Servicio excelente,2023-05-08
2797,16,2707,5,Increíble experiencia,2023-12-25
2798,15,3939,4,Increíble experiencia,2023-06-05
2799,4,2221,4,Perfecto para familias,2024-10-18
2800,20,1948,3,Cultura fascinante,2023-02-26
2801,16,1585,1,"Buen lugar, pero caro",2024-08-04
2802,10,3863,3,No volvería,2024-07-09
2803,11,2621,2,Asequible y hermoso,2024-12-24
2804,5,3350,4,Increíble experiencia,2024-11-17
2805,11,2156,1,No volvería,2024-10-14
2806,13,2752,3,No volvería,2023-03-17
2807,15,3676,5,Servicio excelente,2023-06-07
2808,6,3621,2,Servicio excelente,2023-03-26
2809,16,3577,3,Asequible y hermoso,2023-11-18
2810,15,3082,5,Cultura fascinante,2023-11-05
2811,11,1532,1,No volvería,2024-06-13
2812,20,2232,1,Cultura fascinante,2023-10-11
2813,2,2994,2,Recomendado,2023-02-11
2814,2,2698,5,"Buen lugar, pero caro",2023-05-14
2815,12,2546,4,Asequible y hermoso,2024-09-05
2816,16,2438,1,Perfecto para familias,2024-10-10
2817,19,1371,4,Cultura fascinante,2024-02-08
2818,2,1409,4,Increíble experiencia,2024-05-07
2819,17,2407,3,Recomendado,2023-08-10
2820,14,2902,3,Demasiado turístico,2023-08-17
2821,16,2471,1,No volvería,2024-03-27
2822,5,1617,4,Perfecto para familias,2023-11-02
2823,10,1071,3,Cultura fascinante,2023-04-29
2824,17,1084,5,Increíble experiencia,2024-09-02
2825,13,3257,5,Increíble experiencia,2023-11-20
2826,16,1259,5,Demasiado turístico,2023-06-08
2827,9,2326,5,Servicio excelente,2023-08-27
2828,4,1932,4,No volvería,2024-01-31
2829,16,3330,5,Cultura fascinante,2023-11-16
2830,11,1394,4,Demasiado turístico,2023-07-08
2831,7,3466,1,"Buen lugar, pero caro",2023-11-05
2832,17,2335,1,Perfecto para familias,2023-09-06
2833,13,3907,5,Servicio excelente,2024-06-21
2834,4,2930,5,Servicio excelente,2024-12-01
2835,14,2721,5,Recomendado,2024-05-20
2836,10,1626,1,Recomendado,2024-01-29
2837,10,2893,3,"Buen lugar, pero caro",2024-10-13
2838,10,2837,1,Demasiado turístico,2024-02-10
2839,12,1562,5,Asequible y hermoso,2023-06-30
2840,2,3880,3,Perfecto para familias,2023-01-21
2841,9,2794,3,Demasiado turístico,2024-11-05
2842,5,1941,2,No volvería,2024-08-05
2843,8,3110,4,Perfecto para familias,2024-08-16
2844,14,2166,5,Servicio excelente,2023-06-04
2845,7,2866,4,Servicio excelente,2024-07-12
2846,7,3782,2,No volvería,2023-07-13
2847,9,2892,4,Asequible y hermoso,2023-08-12
2848,3,2640,5,"Buen lugar, pero caro",2024-02-03
2849,14,2551,2,Recomendado,2023-10-07
2850,17,1782,4,Servicio excelente,2023-01-10
2851,18,2695,1,Asequible y hermoso,2024-01-11
2852,12,3587,3,Cultura fascinante,2024-04-16
2853,14,1597,2,Perfecto para familias,2023-06-01
2854,13,3057,1,"Buen lugar, pero caro",2024-09-07
2855,14,3324,5,Demasiado turístico,2023-05-04
2856,9,3275,3,Asequible y hermoso,2024-11-27
2857,19,3234,2,"Buen lugar, pero caro",2024-07-06
2858,2,3639,3,Asequible y hermoso,2024-02-28
2859,11,3481,2,Cultura fascinante,2024-06-06
2860,17,3617,2,Increíble experiencia,2024-12-30
2861,2,3704,4,No volvería,2024-05-27
2862,19,1356,3,Increíble experiencia,2023-06-20
2863,7,3891,3,"Buen lugar, pero caro",2024-07-18
2864,18,3041,1,Increíble experiencia,2023-05-05
2865,13,1392,5,Asequible y hermoso,2023-06-24
2866,5,1579,1,Asequible y hermoso,2024-05-18
2867,18,2641,4,Increíble experiencia,2024-01-20
2868,16,3468,2,No volvería,2024-12-11
2869,15,3009,4,No volvería,2024-11-14
2870,8,2724,4,Cultura fascinante,2024-07-24
2871,15,1164,1,Asequible y hermoso,2023-04-16
2872,1,3827,2,"Buen lugar, pero caro",2024-09-28
2873,17,1638,5,Perfecto para familias,2024-06-11
2874,15,3065,4,No volvería,2023-02-07
2875,14,3494,5,No volvería,2024-01-30
2876,14,1170,2,Cultura fascinante,2024-04-21
2877,10,1340,2,Perfecto para familias,2024-04-11
2878,2,1726,1,Recomendado,2024-12-22
2879,6,2934,3,No volvería,2024-05-19
2880,17,2035,1,Increíble experiencia,2023-11-11
2881,5,2646,5,Asequible y hermoso,2023-10-12
2882,5,1133,1,No volvería,2024-04-08
2883,15,3949,2,Asequible y hermoso,2024-11-10
2884,15,3688,4,"Buen lugar, pero caro",2023-09-21
2885,20,1823,3,Perfecto para familias,2024-09-01
2886,11,1954,2,Servicio excelente,2024-10-07
2887,5,3127,4,Cultura fascinante,2024-03-04
2888,1,1346,5,Recomendado,2023-12-31
2889,11,1609,5,Increíble experiencia,2023-06-30
2890,11,1639,5,Recomendado,2024-10-22
2891,6,2048,1,Cultura fascinante,2023-09-01
2892,8,2495,5,Recomendado,2023-11-09
2893,2,2225,5,Perfecto para familias,2023-03-17
2894,15,3179,1,"Buen lugar, pero caro",2023-09-19
2895,9,3404,4,Increíble experiencia,2023-08-19
2896,15,3992,2,Perfecto para familias,2024-12-03
2897,8,1150,3,Perfecto para familias,2024-01-15
2898,16,2550,5,Asequible y hermoso,2024-10-07
2899,14,2328,5,"Buen lugar, pero caro",2023-11-05
2900,15,2565,5,Servicio excelente,2024-01-23
2901,20,1050,1,"Buen lugar, pero caro",2023-11-21
2902,13,3512,1,"Buen lugar, pero caro",2024-03-31
2903,9,2506,1,Perfecto para familias,2024-05-26
2904,1,3503,3,Servicio excelente,2023-12-09
2905,6,1335,2,No volvería,2024-05-30
2906,8,2376,5,Asequible y hermoso,2024-03-17
2907,20,1668,4,"Buen lugar, pero caro",2024-07-02
2908,18,2673,5,No volvería,2024-08-05
2909,18,3375,5,Servicio excelente,2023-09-19
2910,17,2016,5,"Buen lugar, pero caro",2024-04-07
2911,16,1336,5,Increíble experiencia,2024-11-20
2912,13,1666,2,No volvería,2024-08-30
2913,4,1081,4,No volvería,2023-08-15
2914,4,3135,1,Increíble experiencia,2024-06-06
2915,14,2800,4,No volvería,2023-07-08
2916,5,1258,5,Recomendado,2023-07-28
2917,16,1991,4,"Buen lugar, pero caro",2023-01-13
2918,14,1185,5,No volvería,2023-06-11
2919,14,2716,4,Cultura fascinante,2024-07-25
2920,14,3746,3,Demasiado turístico,2024-05-07
2921,14,1123,4,Servicio excelente,2024-03-10
2922,19,1605,1,Cultura fascinante,2023-01-05
2923,3,3563,1,Increíble experiencia,2023-07-21
2924,17,1904,4,"Buen lugar, pero caro",2024-02-20
2925,14,2538,4,"Buen lugar, pero caro",2023-01-12
2926,10,2982,2,Cultura fascinante,2024-02-01
2927,13,2395,4,No volvería,2023-12-07
2928,4,3353,1,Servicio excelente,2024-01-08
2929,11,2309,3,"Buen lugar, pero caro",2024-01-13
2930,15,3705,1,No volvería,2023-08-13
2931,15,2866,2,Increíble experiencia,2023-07-01
2932,2,2942,4,Recomendado,2023-10-24
2933,11,3310,3,Asequible y hermoso,2023-11-03
2934,2,2598,1,Servicio excelente,2024-03-06
2935,5,1491,3,Increíble experiencia,2024-11-20
2936,13,3786,5,Perfecto para familias,2023-04-28
2937,1,2055,1,"Buen lugar, pero caro",2023-12-18
2938,7,1702,5,Demasiado turístico,2024-08-10
2939,7,3935,3,No volvería,2023-02-15
2940,10,2292,4,Perfecto para familias,2023-08-15
2941,6,3060,4,Cultura fascinante,2023-12-22
2942,20,2215,4,"Buen lugar, pero caro",2023-10-21
2943,12,2424,5,Recomendado,2023-08-28
2944,13,2561,4,Perfecto para familias,2023-12-14
2945,11,2942,2,No volvería,2023-05-21
2946,18,3139,1,Perfecto para familias,2023-07-23
2947,2,1600,1,Recomendado,2024-10-23
2948,16,2810,3,Servicio excelente,2024-10-03
2949,2,3349,5,Cultura fascinante,2023-09-26
2950,19,2135,1,Asequible y hermoso,2023-11-09
2951,6,1080,5,Increíble experiencia,2024-02-22
2952,1,1836,3,No volvería,2023-05-17
2953,11,1652,4,Demasiado turístico,2024-09-19
2954,18,3481,3,Perfecto para familias,2023-12-17
2955,10,1417,2,No volvería,2023-06-10
2956,18,2471,4,Servicio excelente,2024-10-28
2957,1,3066,4,Cultura fascinante,2023-06-22
2958,19,2078,4,Recomendado,2023-05-10
2959,16,2904,3,Asequible y hermoso,2023-03-20
2960,7,1746,2,No volvería,2024-07-22
2961,15,3003,5,Demasiado turístico,2023-02-26
2962,1,1240,3,Increíble experiencia,2024-02-04
2963,9,3894,1,Increíble experiencia,2023-12-29
2964,2,2945,1,Asequible y hermoso,2023-12-01
2965,17,3466,3,Demasiado turístico,2023-05-14
2966,10,1856,5,Servicio excelente,2023-01-14
2967,6,3647,1,Demasiado turístico,2023-10-10
2968,5,2797,5,Servicio excelente,2024-10-20
2969,8,2772,4,Servicio excelente,2024-02-25
2970,8,1420,3,Cultura fascinante,2023-05-07
2971,5,3264,4,Demasiado turístico,2023-08-06
2972,12,1709,1,Recomendado,2024-11-10
2973,7,3599,5,Recomendado,2024-10-16
2974,13,2668,4,Perfecto para familias,2024-05-03
2975,13,2354,1,Demasiado turístico,2023-09-17
2976,17,3036,2,Demasiado turístico,2023-08-06
2977,4,3881,4,Increíble experiencia,2024-10-19
2978,18,1680,2,Cultura fascinante,2024-05-03
2979,10,1487,2,Increíble experiencia,2024-03-18
2980,3,1623,1,No volvería,2023-04-09
2981,12,2439,3,"Buen lugar, pero caro",2023-07-01
2982,1,1219,5,Perfecto para familias,2023-06-18
2983,11,3769,1,Asequible y hermoso,2023-08-21
2984,18,3429,4,No volvería,2023-04-03
2985,13,3135,5,No volvería,2024-09-20
2986,17,2485,3,Demasiado turístico,2024-04-16
2987,8,3863,1,No volvería,2024-05-30
2988,20,3459,3,"Buen lugar, pero caro",2023-03-26
2989,19,1691,4,No volvería,2024-11-09
2990,17,3030,1,Demasiado turístico,2024-06-02
2991,2,2013,4,Increíble experiencia,2024-01-16
2992,3,3573,5,No volvería,2024-02-11
2993,3,1447,5,Asequible y hermoso,2023-08-20
2994,6,3348,3,Cultura fascinante,2023-09-08
2995,10,3456,3,Cultura fascinante,2023-03-26
2996,18,1375,5,Servicio excelente,2023-11-15
2997,18,3281,2,Perfecto para familias,2023-07-12
2998,14,2923,5,"Buen lugar, pero caro",2024-09-26
2999,16,1638,1,Recomendado,2024-08-23
3000,7,2771,4,"Buen lugar, pero caro",2024-08-29
